experiment_id,makespan_attempt,zone_attempt,waiting_attempt,waiting_budget,zone_positions,segment_count,agent_count,start_t,end_t,cnf_clauses,cnf_variables,mdd_build_ms,cnf_build_ms,attempt_wall_ms,lazy_iterations,lazy_total_wall_ms,lazy_solver_wall_ms,lazy_solver_reported_ms,applied_waiting,extended_window,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx1-seed42-1760991854018,0,0,3,3,9,3,3,8,17,434,103,0.000000,0.187000,0.726000,3,0.435000,0.385000,0.041660,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx1-seed42-1760991854018,0,0,0,0,9,2,2,14,16,11,6,0.000000,0.009000,0.126000,2,0.028000,0.017000,0.000675,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx1-seed42-1760991854018,0,0,1,1,9,3,3,14,17,21,11,0.000000,0.011000,0.146000,2,0.043000,0.031000,0.001953,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx1-seed42-1760991854018,0,0,2,2,9,3,3,14,19,96,31,0.000000,0.042000,0.275000,3,0.113000,0.090000,0.007236,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx1-seed42-1760991854018,0,0,3,3,9,3,3,14,22,241,60,0.000000,0.098000,0.471000,4,0.234000,0.200000,0.025954,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx1-seed42-1760991854018,0,0,4,4,9,4,4,14,26,430,99,0.000000,0.167000,0.528000,1,0.276000,0.263000,0.013695,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx1-seed42-1760991854018,0,0,0,0,8,2,2,19,21,12,7,0.000000,0.007000,0.079000,1,0.023000,0.017000,0.001253,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx1-seed42-1760991854018,0,0,0,0,9,3,3,21,23,12,7,0.000000,0.006000,0.093000,2,0.024000,0.014000,0.000537,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx1-seed42-1760991854018,0,0,1,1,9,3,3,21,24,21,11,0.000000,0.010000,0.100000,2,0.031000,0.022000,0.001126,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx1-seed42-1760991854018,0,0,2,2,9,3,3,21,26,64,23,0.000000,0.026000,0.148000,3,0.076000,0.056000,0.007021,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx2-seed42-1760991854068,0,0,0,0,8,2,2,2,4,11,6,0.000000,0.007000,0.161000,2,0.061000,0.049000,0.013405,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx2-seed42-1760991854068,0,0,1,1,8,2,2,2,5,20,10,0.000000,0.007000,0.117000,2,0.034000,0.022000,0.001765,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx2-seed42-1760991854068,0,0,2,2,8,2,2,2,7,87,26,0.000000,0.032000,0.202000,3,0.112000,0.085000,0.010931,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx2-seed42-1760991854068,0,0,0,0,5,3,3,5,7,12,7,0.000000,0.008000,0.086000,2,0.023000,0.014000,0.000475,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx2-seed42-1760991854068,0,0,1,1,5,3,3,5,8,18,10,0.000000,0.007000,0.078000,1,0.025000,0.018000,0.001513,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx3-seed42-1760991854118,0,0,0,0,7,2,2,20,22,11,6,0.000000,0.009000,0.184000,2,0.072000,0.054000,0.007740,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx3-seed42-1760991854118,0,0,1,1,7,2,2,20,23,20,10,0.000000,0.010000,0.119000,2,0.037000,0.025000,0.002108,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx3-seed42-1760991854118,0,0,2,2,7,2,2,20,25,52,20,0.000000,0.025000,0.180000,3,0.096000,0.071000,0.008919,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx3-seed42-1760991854118,0,0,0,0,5,2,2,32,34,25,10,0.000000,0.011000,0.105000,2,0.048000,0.033000,0.002498,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,0,0,5,2,2,3,5,24,10,0.000000,0.016000,0.346000,1,0.158000,0.123000,0.029109,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,0,0,9,2,2,9,11,11,6,0.000000,0.008000,0.152000,2,0.038000,0.023000,0.001771,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,1,1,9,2,2,9,12,20,10,0.000000,0.011000,0.173000,2,0.046000,0.031000,0.002564,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,2,2,9,2,2,9,14,92,29,0.000000,0.047000,0.340000,3,0.178000,0.128000,0.016025,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,3,3,9,3,3,9,17,233,58,0.000000,0.080000,0.269000,1,0.136000,0.127000,0.008508,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,0,0,7,4,3,13,15,13,8,0.000000,0.007000,0.086000,2,0.024000,0.015000,0.000768,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,1,1,7,4,3,13,16,22,12,0.000000,0.009000,0.101000,2,0.029000,0.021000,0.001208,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,2,2,7,4,3,13,18,72,27,0.000000,0.034000,0.182000,3,0.076000,0.059000,0.006799,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,3,3,7,4,3,13,21,160,48,0.000000,0.047000,0.197000,2,0.103000,0.089000,0.007711,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,0,0,9,3,3,19,22,21,11,0.000000,0.008000,0.115000,2,0.024000,0.014000,0.000404,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,1,1,9,3,3,19,23,39,19,0.000000,0.015000,0.152000,2,0.035000,0.026000,0.002788,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,2,2,9,4,4,19,25,152,50,0.000000,0.053000,0.267000,3,0.120000,0.099000,0.009781,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,3,3,9,4,4,19,28,327,87,0.000000,0.098000,0.333000,2,0.181000,0.162000,0.013810,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,0,0,5,2,2,22,24,25,10,0.000000,0.008000,0.079000,2,0.036000,0.024000,0.001835,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx4-seed42-1760991854170,0,0,0,0,5,2,2,30,32,24,10,0.000000,0.007000,0.065000,1,0.025000,0.020000,0.000993,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx6-seed42-1760991854272,0,0,0,0,9,2,2,5,9,22,10,0.000000,0.018000,0.308000,2,0.118000,0.090000,0.013681,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx6-seed42-1760991854272,0,0,1,1,9,2,2,5,10,32,15,0.000000,0.025000,0.197000,1,0.071000,0.055000,0.004944,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx6-seed42-1760991854272,0,0,0,0,5,3,3,26,29,52,18,0.000000,0.042000,0.822000,7,0.597000,0.495000,0.018686,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx6-seed42-1760991854272,0,0,1,1,5,3,3,26,30,69,23,0.000000,0.062000,0.371000,2,0.145000,0.121000,0.007782,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx6-seed42-1760991854272,0,0,2,2,5,3,3,26,32,101,33,0.000000,0.099000,0.274000,1,0.136000,0.133000,0.000000,0,0,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx6-seed42-1760991854272,0,1,0,0,9,3,3,25,30,163,48,0.000000,0.161000,0.581000,1,0.289000,0.262000,0.016003,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,0,0,0,7,5,5,9,13,45,22,0.000000,0.023000,0.242000,2,0.081000,0.060000,0.009763,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,0,1,1,7,5,5,9,14,68,30,0.000000,0.034000,0.227000,2,0.069000,0.053000,0.006327,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,0,2,2,7,5,5,9,16,152,54,0.000000,0.061000,0.301000,2,0.110000,0.093000,0.007672,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,1,0,0,14,5,5,8,14,134,48,0.000000,0.056000,0.288000,2,0.103000,0.084000,0.004841,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,1,1,1,14,5,5,8,15,195,63,0.000000,0.076000,0.319000,2,0.110000,0.097000,0.006282,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,1,2,2,14,5,5,8,17,407,107,0.000000,0.127000,0.378000,3,0.229000,0.198000,0.020489,0,0,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,2,0,0,22,5,5,7,15,282,80,0.000000,0.096000,0.312000,2,0.157000,0.136000,0.007287,1,0,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,2,1,1,22,5,5,7,15,300,88,0.000000,0.103000,0.400000,2,0.158000,0.143000,0.007848,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,2,2,2,22,5,5,7,17,663,150,0.000000,0.212000,0.724000,3,0.370000,0.336000,0.026303,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,3,0,0,31,5,5,6,16,468,112,0.000000,0.144000,0.449000,2,0.241000,0.209000,0.010366,1,0,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,3,1,1,31,5,5,6,16,490,122,0.000000,0.151000,0.577000,2,0.238000,0.220000,0.010941,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,3,2,2,31,5,5,6,18,1109,202,0.000000,0.327000,1.571000,3,1.025000,0.977000,0.038211,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,4,0,0,41,5,5,5,17,755,148,0.000000,0.222000,1.078000,2,0.657000,0.619000,0.013575,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,4,1,1,41,5,5,5,18,1033,182,0.000000,0.312000,1.398000,2,0.848000,0.824000,0.019027,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,4,2,2,41,5,5,5,19,1683,258,0.000000,0.484000,2.341000,3,1.441000,1.394000,0.048853,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,5,0,0,57,7,7,4,18,1206,200,0.000000,0.324000,1.595000,2,1.003000,0.952000,0.020462,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,5,1,1,57,7,7,4,19,1753,247,0.000000,0.454000,2.221000,2,1.403000,1.372000,0.025385,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx7-seed42-1760991854322,0,5,2,2,57,7,7,4,21,3466,379,0.000000,0.930000,4.029000,3,2.708000,2.649000,0.073483,1,1,0
