experiment_id,makespan_attempt,zone_attempt,zone_positions,zone_fraction,conflicts,agents,start_t,end_t,waiting_attempts,total_lazy_iterations,total_cnf_clauses,total_cnf_variables,total_mdd_build_ms,total_cnf_build_ms,total_lazy_wall_ms,total_lazy_solver_wall_ms,total_lazy_solver_reported_ms,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx53-seed42-1783534056282,0,0,4,0.000103,1,2,173,175,1,4,22,9,0.000000,0.016000,0.067000,0.042000,0.010271,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx55-seed42-1783534058138,0,0,8,0.000206,2,2,17,20,1,3,22,11,0.000000,0.011000,0.064000,0.043000,0.008903,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx56-seed42-1783534058984,0,0,7,0.000181,1,2,71,73,3,7,105,40,0.000000,0.051000,0.152000,0.109000,0.017351,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx56-seed42-1783534058984,0,0,7,0.000181,1,2,117,119,3,7,105,40,0.000000,0.053000,0.130000,0.092000,0.009259,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx60-seed42-1783534062752,0,0,4,0.000103,1,2,168,170,4,7,144,61,0.000000,0.122000,0.148000,0.116000,0.013677,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx60-seed42-1783534062752,0,1,8,0.000206,1,2,167,171,3,6,138,56,0.000000,0.096000,0.136000,0.102000,0.012861,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx61-seed42-1783534063596,0,0,5,0.000129,1,2,81,83,1,1,24,10,0.000000,0.013000,0.046000,0.039000,0.013211,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx66-seed42-1783534068415,0,0,4,0.000103,1,2,233,235,1,4,22,9,0.000000,0.021000,0.096000,0.065000,0.011245,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx66-seed42-1783534068415,0,0,4,0.000103,1,2,236,238,1,4,22,9,0.000000,0.022000,0.068000,0.039000,0.004157,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx66-seed42-1783534068415,0,0,4,0.000103,1,2,289,291,1,4,22,9,0.000000,0.022000,0.064000,0.037000,0.003360,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx71-seed42-1783534073222,0,0,5,0.000129,1,2,255,257,1,2,25,10,0.000000,0.021000,0.064000,0.047000,0.009421,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx75-seed42-1783534076984,0,0,6,0.000155,1,2,11,13,3,7,93,38,0.000000,0.037000,0.140000,0.099000,0.018969,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx82-seed42-1783534083656,0,0,4,0.000103,1,2,107,109,1,4,22,9,0.000000,0.015000,0.073000,0.047000,0.009869,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx84-seed42-1783534085509,0,0,4,0.000103,1,2,94,96,4,7,144,61,0.000000,0.118000,0.203000,0.159000,0.021136,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx84-seed42-1783534085509,0,1,8,0.000206,1,2,93,97,3,6,138,56,0.000000,0.087000,0.154000,0.115000,0.015175,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx88-seed42-1783534089423,0,0,4,0.000103,1,2,165,167,1,4,22,9,0.000000,0.015000,0.069000,0.043000,0.009570,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx88-seed42-1783534089423,0,0,4,0.000103,1,2,179,181,2,4,29,15,0.000000,0.028000,0.063000,0.038000,0.004158,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx88-seed42-1783534089423,0,1,9,0.000232,1,2,178,182,1,2,23,12,0.000000,0.018000,0.035000,0.022000,0.001814,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx89-seed42-1783534090425,0,0,4,0.000103,1,2,182,184,1,4,22,9,0.000000,0.015000,0.069000,0.044000,0.010225,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx91-seed42-1783534092279,0,0,4,0.000103,1,2,230,232,1,2,20,9,0.000000,0.017000,0.050000,0.035000,0.008768,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx93-seed42-1783534093885,0,0,4,0.000103,1,2,247,249,1,4,22,9,0.000000,0.020000,0.077000,0.048000,0.012077,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents10-idx95-seed42-1783534095685,0,0,5,0.000129,1,2,412,414,1,2,25,10,0.000000,0.029000,0.064000,0.048000,0.009316,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx0-seed42-1783534100256,0,0,4,0.000103,1,2,200,202,1,4,22,9,0.000000,0.022000,0.087000,0.058000,0.011970,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx1-seed42-1783534102214,0,0,4,0.000103,1,2,183,185,1,4,22,9,0.000000,0.024000,0.099000,0.062000,0.013918,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx1-seed42-1783534102214,0,0,4,0.000103,2,3,261,264,1,3,39,16,0.000000,0.046000,0.099000,0.062000,0.006717,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx2-seed42-1783534104368,0,0,6,0.000155,1,2,79,81,3,7,93,38,0.000000,0.146000,0.143000,0.102000,0.019490,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx2-seed42-1783534104368,0,0,4,0.000103,1,2,194,196,1,2,20,9,0.000000,0.016000,0.043000,0.029000,0.003351,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx4-seed42-1783534108178,0,0,4,0.000103,1,2,146,148,4,7,144,61,0.000000,0.085000,0.168000,0.128000,0.014624,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx4-seed42-1783534108178,0,1,8,0.000206,1,2,145,149,3,6,138,56,0.000000,0.078000,0.150000,0.111000,0.014637,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx4-seed42-1783534108178,0,0,6,0.000155,1,2,168,170,3,7,93,38,0.000000,0.061000,0.133000,0.094000,0.011173,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx5-seed42-1783534110333,0,0,4,0.000103,1,2,305,307,1,4,22,9,0.000000,0.022000,0.077000,0.049000,0.010905,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx6-seed42-1783534112437,0,0,6,0.000155,1,2,29,31,3,7,93,38,0.000000,0.149000,0.157000,0.112000,0.022148,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx6-seed42-1783534112437,0,0,4,0.000103,1,2,314,316,1,4,22,9,0.000000,0.021000,0.065000,0.041000,0.004175,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx7-seed42-1783534114445,0,0,7,0.000181,2,2,15,18,1,1,18,10,0.000000,0.012000,0.042000,0.034000,0.009906,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx7-seed42-1783534114445,0,0,4,0.000103,1,2,81,83,1,4,22,9,0.000000,0.014000,0.069000,0.039000,0.004188,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx8-seed42-1783534116449,0,0,6,0.000155,1,2,212,214,3,7,93,38,0.000000,0.116000,0.264000,0.187000,0.053158,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx8-seed42-1783534116449,0,0,5,0.000129,1,2,345,347,1,1,24,10,0.000000,0.028000,0.043000,0.033000,0.003817,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx9-seed42-1783534118705,0,0,5,0.000129,1,2,63,65,2,3,28,15,0.000000,0.019000,0.067000,0.047000,0.010942,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx9-seed42-1783534118705,0,0,6,0.000155,1,2,153,155,3,7,93,38,0.000000,0.059000,0.135000,0.095000,0.012198,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx11-seed42-1783534122668,0,0,4,0.000103,1,2,225,227,1,4,22,9,0.000000,0.021000,0.078000,0.050000,0.011035,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx11-seed42-1783534122668,0,0,4,0.000103,1,2,247,249,1,2,20,9,0.000000,0.023000,0.065000,0.044000,0.006015,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx12-seed42-1783534124667,0,0,6,0.000155,1,2,173,175,3,7,93,38,0.000000,0.077000,0.196000,0.137000,0.025995,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx12-seed42-1783534124667,0,0,5,0.000129,1,2,366,368,1,2,25,10,0.000000,0.029000,0.062000,0.041000,0.004255,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx13-seed42-1783534126674,0,0,6,0.000155,1,2,3,5,1,1,14,8,0.000000,0.011000,0.086000,0.076000,0.023282,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx13-seed42-1783534126674,0,0,4,0.000103,1,2,212,214,4,7,144,61,0.000000,0.176000,0.184000,0.139000,0.012436,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx13-seed42-1783534126674,0,1,8,0.000206,1,2,211,215,3,6,138,56,0.000000,0.128000,0.155000,0.118000,0.015356,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx14-seed42-1783534129126,0,0,4,0.000103,1,2,123,125,4,7,144,61,0.000000,0.314000,0.162000,0.131000,0.015321,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx14-seed42-1783534129126,0,1,8,0.000206,1,2,122,126,3,6,138,56,0.000000,0.177000,0.152000,0.114000,0.015606,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx14-seed42-1783534129126,0,0,4,0.000103,1,2,378,380,1,4,22,9,0.000000,0.024000,0.062000,0.035000,0.003943,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx15-seed42-1783534131184,0,0,6,0.000155,1,2,115,117,1,1,12,7,0.000000,0.014000,0.037000,0.030000,0.009739,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx15-seed42-1783534131184,0,0,5,0.000129,1,2,125,127,4,7,179,68,0.000000,0.136000,0.182000,0.148000,0.011212,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-1_scen-agents20-idx15-seed42-1783534131184,0,1,12,0.000310,1,2,124,128,3,6,198,67,0.000000,0.121000,0.188000,0.151000,0.017769,1
